id	sample	name	stain	count	ancestry
704380	IPIHNSC023.T1	CD4 hi	nktb	883	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704381	IPIHNSC023.T1	CD19 hi	nktb	7	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704382	IPIHNSC023.T1	CD56 hi	nktb	5	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704383	IPIHNSC023.T1	CD137 hi	nktb	60	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704384	IPIHNSC023.T1	gdTCR hi	nktb	52	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704385	IPIHNSC023.T1	GITR hi	nktb	434	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704386	IPIHNSC023.T1	HLADR hi	nktb	197	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704387	IPIHNSC023.T1	ICOS hi	nktb	166	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704388	IPIHNSC023.T1	Lag3 hi	nktb	3	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704389	IPIHNSC023.T1	Q1: CD8a-,CD4+	nktb	866	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704390	IPIHNSC023.T1	CD4 hi	nktb	866	"Q1: CD8a-,CD4+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704391	IPIHNSC023.T1	CD19 hi	nktb	3	"Q1: CD8a-,CD4+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704392	IPIHNSC023.T1	CD56 hi	nktb	2	"Q1: CD8a-,CD4+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704393	IPIHNSC023.T1	CD137 hi	nktb	15	"Q1: CD8a-,CD4+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704394	IPIHNSC023.T1	gdTCR hi	nktb	28	"Q1: CD8a-,CD4+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704395	IPIHNSC023.T1	GITR hi	nktb	300	"Q1: CD8a-,CD4+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704396	IPIHNSC023.T1	HLADR hi	nktb	32	"Q1: CD8a-,CD4+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704397	IPIHNSC023.T1	ICOS hi	nktb	90	"Q1: CD8a-,CD4+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704398	IPIHNSC023.T1	Lag3 hi	nktb	0	"Q1: CD8a-,CD4+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704399	IPIHNSC023.T1	Q2: CD8a+,CD4+	nktb	14	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704400	IPIHNSC023.T1	CD4 hi	nktb	14	"Q2: CD8a+,CD4+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704401	IPIHNSC023.T1	CD19 hi	nktb	0	"Q2: CD8a+,CD4+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704402	IPIHNSC023.T1	CD56 hi	nktb	0	"Q2: CD8a+,CD4+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704403	IPIHNSC023.T1	CD137 hi	nktb	0	"Q2: CD8a+,CD4+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704404	IPIHNSC023.T1	gdTCR hi	nktb	0	"Q2: CD8a+,CD4+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704405	IPIHNSC023.T1	GITR hi	nktb	5	"Q2: CD8a+,CD4+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704406	IPIHNSC023.T1	HLADR hi	nktb	0	"Q2: CD8a+,CD4+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704407	IPIHNSC023.T1	ICOS hi	nktb	0	"Q2: CD8a+,CD4+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704408	IPIHNSC023.T1	Lag3 hi	nktb	0	"Q2: CD8a+,CD4+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704409	IPIHNSC023.T1	Q3: CD8a+,CD4-	nktb	662	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704410	IPIHNSC023.T1	CD4 hi	nktb	2	"Q3: CD8a+,CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704411	IPIHNSC023.T1	CD19 hi	nktb	1	"Q3: CD8a+,CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704412	IPIHNSC023.T1	CD56 hi	nktb	1	"Q3: CD8a+,CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704413	IPIHNSC023.T1	CD137 hi	nktb	43	"Q3: CD8a+,CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704414	IPIHNSC023.T1	gdTCR hi	nktb	4	"Q3: CD8a+,CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704415	IPIHNSC023.T1	GITR hi	nktb	118	"Q3: CD8a+,CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704416	IPIHNSC023.T1	HLADR hi	nktb	160	"Q3: CD8a+,CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704417	IPIHNSC023.T1	ICOS hi	nktb	72	"Q3: CD8a+,CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704418	IPIHNSC023.T1	Lag3 hi	nktb	2	"Q3: CD8a+,CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704419	IPIHNSC023.T1	Q4: CD8a-,CD4-	nktb	117	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704420	IPIHNSC023.T1	CD4 hi	nktb	1	"Q4: CD8a-,CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704421	IPIHNSC023.T1	CD19 hi	nktb	3	"Q4: CD8a-,CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704422	IPIHNSC023.T1	CD56 hi	nktb	2	"Q4: CD8a-,CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704423	IPIHNSC023.T1	CD137 hi	nktb	2	"Q4: CD8a-,CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704424	IPIHNSC023.T1	gdTCR hi	nktb	20	"Q4: CD8a-,CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704425	IPIHNSC023.T1	GITR hi	nktb	11	"Q4: CD8a-,CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704426	IPIHNSC023.T1	HLADR hi	nktb	5	"Q4: CD8a-,CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704427	IPIHNSC023.T1	ICOS hi	nktb	4	"Q4: CD8a-,CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704428	IPIHNSC023.T1	Lag3 hi	nktb	1	"Q4: CD8a-,CD4-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704429	IPIHNSC023.T1	Q5: CD19-,CD56+ (NKT)	nktb	17	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704430	IPIHNSC023.T1	CD4 hi	nktb	11	"Q5: CD19-,CD56+ (NKT)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704431	IPIHNSC023.T1	CD19 hi	nktb	0	"Q5: CD19-,CD56+ (NKT)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704432	IPIHNSC023.T1	CD56 hi	nktb	4	"Q5: CD19-,CD56+ (NKT)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704433	IPIHNSC023.T1	CD137 hi	nktb	1	"Q5: CD19-,CD56+ (NKT)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704434	IPIHNSC023.T1	gdTCR hi	nktb	7	"Q5: CD19-,CD56+ (NKT)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704435	IPIHNSC023.T1	GITR hi	nktb	12	"Q5: CD19-,CD56+ (NKT)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704436	IPIHNSC023.T1	HLADR hi	nktb	2	"Q5: CD19-,CD56+ (NKT)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704437	IPIHNSC023.T1	ICOS hi	nktb	3	"Q5: CD19-,CD56+ (NKT)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704438	IPIHNSC023.T1	Lag3 hi	nktb	1	"Q5: CD19-,CD56+ (NKT)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704439	IPIHNSC023.T1	Q6: CD19+,CD56+	nktb	2	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704440	IPIHNSC023.T1	CD4 hi	nktb	1	"Q6: CD19+,CD56+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704441	IPIHNSC023.T1	CD19 hi	nktb	2	"Q6: CD19+,CD56+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704442	IPIHNSC023.T1	CD56 hi	nktb	1	"Q6: CD19+,CD56+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704443	IPIHNSC023.T1	CD137 hi	nktb	1	"Q6: CD19+,CD56+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704444	IPIHNSC023.T1	gdTCR hi	nktb	1	"Q6: CD19+,CD56+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704445	IPIHNSC023.T1	GITR hi	nktb	2	"Q6: CD19+,CD56+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704446	IPIHNSC023.T1	HLADR hi	nktb	2	"Q6: CD19+,CD56+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704447	IPIHNSC023.T1	ICOS hi	nktb	1	"Q6: CD19+,CD56+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704448	IPIHNSC023.T1	Lag3 hi	nktb	0	"Q6: CD19+,CD56+	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704449	IPIHNSC023.T1	Q7: CD19+,CD56-	nktb	9	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704450	IPIHNSC023.T1	CD4 hi	nktb	5	"Q7: CD19+,CD56-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704451	IPIHNSC023.T1	CD19 hi	nktb	5	"Q7: CD19+,CD56-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704452	IPIHNSC023.T1	CD56 hi	nktb	0	"Q7: CD19+,CD56-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704453	IPIHNSC023.T1	CD137 hi	nktb	2	"Q7: CD19+,CD56-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704454	IPIHNSC023.T1	gdTCR hi	nktb	1	"Q7: CD19+,CD56-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704455	IPIHNSC023.T1	GITR hi	nktb	6	"Q7: CD19+,CD56-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704456	IPIHNSC023.T1	HLADR hi	nktb	3	"Q7: CD19+,CD56-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704457	IPIHNSC023.T1	ICOS hi	nktb	3	"Q7: CD19+,CD56-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704458	IPIHNSC023.T1	Lag3 hi	nktb	0	"Q7: CD19+,CD56-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704459	IPIHNSC023.T1	Q8: CD19-,CD56-	nktb	1631	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704460	IPIHNSC023.T1	CD4 hi	nktb	866	"Q8: CD19-,CD56-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704461	IPIHNSC023.T1	CD19 hi	nktb	0	"Q8: CD19-,CD56-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704462	IPIHNSC023.T1	CD56 hi	nktb	0	"Q8: CD19-,CD56-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704463	IPIHNSC023.T1	CD137 hi	nktb	56	"Q8: CD19-,CD56-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704464	IPIHNSC023.T1	gdTCR hi	nktb	43	"Q8: CD19-,CD56-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704465	IPIHNSC023.T1	GITR hi	nktb	414	"Q8: CD19-,CD56-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704466	IPIHNSC023.T1	HLADR hi	nktb	190	"Q8: CD19-,CD56-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704467	IPIHNSC023.T1	ICOS hi	nktb	159	"Q8: CD19-,CD56-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704468	IPIHNSC023.T1	Lag3 hi	nktb	2	"Q8: CD19-,CD56-	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704469	IPIHNSC023.T1	CD3-,HLADR+	nktb	386	"CD45+	Live	Single Cells 2	Single Cells	Time"
704470	IPIHNSC023.T1	B-cells	nktb	64	"CD3-,HLADR+	CD45+	Live	Single Cells 2	Single Cells	Time"
704471	IPIHNSC023.T1	CD4 hi	nktb	4	"B-cells	CD3-,HLADR+	CD45+	Live	Single Cells 2	Single Cells	Time"
704472	IPIHNSC023.T1	CD19 hi	nktb	1	"B-cells	CD3-,HLADR+	CD45+	Live	Single Cells 2	Single Cells	Time"
704473	IPIHNSC023.T1	CD56 hi	nktb	0	"B-cells	CD3-,HLADR+	CD45+	Live	Single Cells 2	Single Cells	Time"
704474	IPIHNSC023.T1	CD137 hi	nktb	0	"B-cells	CD3-,HLADR+	CD45+	Live	Single Cells 2	Single Cells	Time"
704475	IPIHNSC023.T1	gdTCR hi	nktb	0	"B-cells	CD3-,HLADR+	CD45+	Live	Single Cells 2	Single Cells	Time"
704476	IPIHNSC023.T1	GITR hi	nktb	0	"B-cells	CD3-,HLADR+	CD45+	Live	Single Cells 2	Single Cells	Time"
704477	IPIHNSC023.T1	HLADR hi	nktb	64	"B-cells	CD3-,HLADR+	CD45+	Live	Single Cells 2	Single Cells	Time"
704478	IPIHNSC023.T1	ICOS hi	nktb	0	"B-cells	CD3-,HLADR+	CD45+	Live	Single Cells 2	Single Cells	Time"
704479	IPIHNSC023.T1	Lag3 hi	nktb	0	"B-cells	CD3-,HLADR+	CD45+	Live	Single Cells 2	Single Cells	Time"
704480	IPIHNSC023.T1	CD4 hi	nktb	291	"CD3-,HLADR+	CD45+	Live	Single Cells 2	Single Cells	Time"
704481	IPIHNSC023.T1	CD19 hi	nktb	1	"CD3-,HLADR+	CD45+	Live	Single Cells 2	Single Cells	Time"
704482	IPIHNSC023.T1	CD56 hi	nktb	2	"CD3-,HLADR+	CD45+	Live	Single Cells 2	Single Cells	Time"
704483	IPIHNSC023.T1	CD137 hi	nktb	4	"CD3-,HLADR+	CD45+	Live	Single Cells 2	Single Cells	Time"
704484	IPIHNSC023.T1	gdTCR hi	nktb	14	"CD3-,HLADR+	CD45+	Live	Single Cells 2	Single Cells	Time"
704485	IPIHNSC023.T1	GITR hi	nktb	5	"CD3-,HLADR+	CD45+	Live	Single Cells 2	Single Cells	Time"
704486	IPIHNSC023.T1	HLADR hi	nktb	386	"CD3-,HLADR+	CD45+	Live	Single Cells 2	Single Cells	Time"
704487	IPIHNSC023.T1	ICOS hi	nktb	0	"CD3-,HLADR+	CD45+	Live	Single Cells 2	Single Cells	Time"
704488	IPIHNSC023.T1	Lag3 hi	nktb	0	"CD3-,HLADR+	CD45+	Live	Single Cells 2	Single Cells	Time"
704489	IPIHNSC023.T1	CD3-,HLADR-	nktb	1004	"CD45+	Live	Single Cells 2	Single Cells	Time"
704490	IPIHNSC023.T1	CD4 hi	nktb	68	"CD3-,HLADR-	CD45+	Live	Single Cells 2	Single Cells	Time"
704491	IPIHNSC023.T1	CD19 hi	nktb	0	"CD3-,HLADR-	CD45+	Live	Single Cells 2	Single Cells	Time"
704492	IPIHNSC023.T1	CD56 hi	nktb	29	"CD3-,HLADR-	CD45+	Live	Single Cells 2	Single Cells	Time"
704493	IPIHNSC023.T1	CD137 hi	nktb	6	"CD3-,HLADR-	CD45+	Live	Single Cells 2	Single Cells	Time"
704494	IPIHNSC023.T1	gdTCR hi	nktb	42	"CD3-,HLADR-	CD45+	Live	Single Cells 2	Single Cells	Time"
704495	IPIHNSC023.T1	GITR hi	nktb	59	"CD3-,HLADR-	CD45+	Live	Single Cells 2	Single Cells	Time"
704496	IPIHNSC023.T1	HLADR hi	nktb	8	"CD3-,HLADR-	CD45+	Live	Single Cells 2	Single Cells	Time"
704497	IPIHNSC023.T1	HLADR-,CD3-,CD56+ (NK)	nktb	27	"CD3-,HLADR-	CD45+	Live	Single Cells 2	Single Cells	Time"
704498	IPIHNSC023.T1	CD4 hi	nktb	1	"HLADR-,CD3-,CD56+ (NK)	CD3-,HLADR-	CD45+	Live	Single Cells 2	Single Cells	Time"
704499	IPIHNSC023.T1	CD19 hi	nktb	0	"HLADR-,CD3-,CD56+ (NK)	CD3-,HLADR-	CD45+	Live	Single Cells 2	Single Cells	Time"
704500	IPIHNSC023.T1	CD56 hi	nktb	27	"HLADR-,CD3-,CD56+ (NK)	CD3-,HLADR-	CD45+	Live	Single Cells 2	Single Cells	Time"
704501	IPIHNSC023.T1	CD137 hi	nktb	0	"HLADR-,CD3-,CD56+ (NK)	CD3-,HLADR-	CD45+	Live	Single Cells 2	Single Cells	Time"
704502	IPIHNSC023.T1	gdTCR hi	nktb	0	"HLADR-,CD3-,CD56+ (NK)	CD3-,HLADR-	CD45+	Live	Single Cells 2	Single Cells	Time"
704503	IPIHNSC023.T1	GITR hi	nktb	12	"HLADR-,CD3-,CD56+ (NK)	CD3-,HLADR-	CD45+	Live	Single Cells 2	Single Cells	Time"
704504	IPIHNSC023.T1	HLADR hi	nktb	0	"HLADR-,CD3-,CD56+ (NK)	CD3-,HLADR-	CD45+	Live	Single Cells 2	Single Cells	Time"
704505	IPIHNSC023.T1	ICOS hi	nktb	0	"HLADR-,CD3-,CD56+ (NK)	CD3-,HLADR-	CD45+	Live	Single Cells 2	Single Cells	Time"
704506	IPIHNSC023.T1	Lag3 hi	nktb	0	"HLADR-,CD3-,CD56+ (NK)	CD3-,HLADR-	CD45+	Live	Single Cells 2	Single Cells	Time"
704507	IPIHNSC023.T1	ICOS hi	nktb	2	"CD3-,HLADR-	CD45+	Live	Single Cells 2	Single Cells	Time"
704508	IPIHNSC023.T1	Lag3 hi	nktb	2	"CD3-,HLADR-	CD45+	Live	Single Cells 2	Single Cells	Time"
704509	IPIHNSC023.T1	CD4 hi	nktb	1241	"CD45+	Live	Single Cells 2	Single Cells	Time"
704510	IPIHNSC023.T1	CD19 hi	nktb	8	"CD45+	Live	Single Cells 2	Single Cells	Time"
704511	IPIHNSC023.T1	CD56 hi	nktb	36	"CD45+	Live	Single Cells 2	Single Cells	Time"
704512	IPIHNSC023.T1	CD137 hi	nktb	70	"CD45+	Live	Single Cells 2	Single Cells	Time"
704513	IPIHNSC023.T1	gdTCR hi	nktb	108	"CD45+	Live	Single Cells 2	Single Cells	Time"
704514	IPIHNSC023.T1	GITR hi	nktb	497	"CD45+	Live	Single Cells 2	Single Cells	Time"
704515	IPIHNSC023.T1	HLADR hi	nktb	591	"CD45+	Live	Single Cells 2	Single Cells	Time"
704516	IPIHNSC023.T1	ICOS hi	nktb	168	"CD45+	Live	Single Cells 2	Single Cells	Time"
704517	IPIHNSC023.T1	Lag3 hi	nktb	5	"CD45+	Live	Single Cells 2	Single Cells	Time"
704518	IPIHNSC023.T1	CD45-	nktb	12060	"Live	Single Cells 2	Single Cells	Time"
704519	IPIHNSC023.T1	CD4 hi	nktb	76	"CD45-	Live	Single Cells 2	Single Cells	Time"
704520	IPIHNSC023.T1	CD19 hi	nktb	5	"CD45-	Live	Single Cells 2	Single Cells	Time"
704521	IPIHNSC023.T1	CD56 hi	nktb	36	"CD45-	Live	Single Cells 2	Single Cells	Time"
704522	IPIHNSC023.T1	CD137 hi	nktb	20	"CD45-	Live	Single Cells 2	Single Cells	Time"
704523	IPIHNSC023.T1	gdTCR hi	nktb	89	"CD45-	Live	Single Cells 2	Single Cells	Time"
704524	IPIHNSC023.T1	GITR hi	nktb	23	"CD45-	Live	Single Cells 2	Single Cells	Time"
704525	IPIHNSC023.T1	HLADR hi	nktb	92	"CD45-	Live	Single Cells 2	Single Cells	Time"
704526	IPIHNSC023.T1	ICOS hi	nktb	58	"CD45-	Live	Single Cells 2	Single Cells	Time"
704527	IPIHNSC023.T1	Lag3 hi	nktb	16	"CD45-	Live	Single Cells 2	Single Cells	Time"
704528	IPIHNSC023.T1	CD56 hi	nktb	139	"Live	Single Cells 2	Single Cells	Time"
704529	IPIHNSC023.T1	CD137 hi	nktb	91	"Live	Single Cells 2	Single Cells	Time"
704530	IPIHNSC023.T1	gdTCR hi	nktb	197	"Live	Single Cells 2	Single Cells	Time"
704531	IPIHNSC023.T1	GITR hi	nktb	1242	"Live	Single Cells 2	Single Cells	Time"
704532	IPIHNSC023.T1	HLADR hi	nktb	624	"Live	Single Cells 2	Single Cells	Time"
704533	IPIHNSC023.T1	ICOS hi	nktb	192	"Live	Single Cells 2	Single Cells	Time"
704534	IPIHNSC023.T1	Lag3 hi	nktb	10	"Live	Single Cells 2	Single Cells	Time"
704535	IPIHNSC023.T1	Time	sort	1151712	""
704536	IPIHNSC023.T1	Single Cells	sort	892154	Time
704537	IPIHNSC023.T1	Single Cells 2	sort	811116	"Single Cells	Time"
704538	IPIHNSC023.T1	Live	sort	7536	"Single Cells 2	Single Cells	Time"
704539	IPIHNSC023.T1	CD4 hi	sort	3288	"Live	Single Cells 2	Single Cells	Time"
704540	IPIHNSC023.T1	CD11b hi	sort	445	"Live	Single Cells 2	Single Cells	Time"
704541	IPIHNSC023.T1	CD25 hi	sort	81	"Live	Single Cells 2	Single Cells	Time"
704542	IPIHNSC023.T1	CD44 hi	sort	2562	"Live	Single Cells 2	Single Cells	Time"
704543	IPIHNSC023.T1	CD45+	sort	1430	"Live	Single Cells 2	Single Cells	Time"
704544	IPIHNSC023.T1	CD3+ all	sort	797	"CD45+	Live	Single Cells 2	Single Cells	Time"
704545	IPIHNSC023.T1	CD4 hi	sort	405	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704546	IPIHNSC023.T1	CD4+,CD25+ (Tr)	sort	51	"CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704547	IPIHNSC023.T1	CD4 hi	sort	51	"CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704548	IPIHNSC023.T1	CD11b hi	sort	1	"CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704549	IPIHNSC023.T1	CD25 hi	sort	47	"CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704550	IPIHNSC023.T1	CD44 hi	sort	50	"CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704551	IPIHNSC023.T1	CD56_CD19 hi	sort	4	"CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704552	IPIHNSC023.T1	CD90 hi	sort	5	"CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704553	IPIHNSC023.T1	EPCAM hi	sort	3	"CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704554	IPIHNSC023.T1	HLADR hi	sort	11	"CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704555	IPIHNSC023.T1	Q1: CD90-,CD44+	sort	46	"CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704556	IPIHNSC023.T1	CD4 hi	sort	46	"Q1: CD90-,CD44+	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704557	IPIHNSC023.T1	CD11b hi	sort	1	"Q1: CD90-,CD44+	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704558	IPIHNSC023.T1	CD25 hi	sort	42	"Q1: CD90-,CD44+	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704559	IPIHNSC023.T1	CD44 hi	sort	46	"Q1: CD90-,CD44+	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704560	IPIHNSC023.T1	CD56_CD19 hi	sort	2	"Q1: CD90-,CD44+	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704561	IPIHNSC023.T1	CD90 hi	sort	0	"Q1: CD90-,CD44+	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704562	IPIHNSC023.T1	EPCAM hi	sort	3	"Q1: CD90-,CD44+	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704563	IPIHNSC023.T1	HLADR hi	sort	11	"Q1: CD90-,CD44+	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704564	IPIHNSC023.T1	Q2: CD90+,CD44+	sort	4	"CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704565	IPIHNSC023.T1	CD4 hi	sort	4	"Q2: CD90+,CD44+	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704566	IPIHNSC023.T1	CD11b hi	sort	0	"Q2: CD90+,CD44+	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704567	IPIHNSC023.T1	CD25 hi	sort	4	"Q2: CD90+,CD44+	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704568	IPIHNSC023.T1	CD44 hi	sort	4	"Q2: CD90+,CD44+	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704569	IPIHNSC023.T1	CD56_CD19 hi	sort	1	"Q2: CD90+,CD44+	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704570	IPIHNSC023.T1	CD90 hi	sort	4	"Q2: CD90+,CD44+	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704571	IPIHNSC023.T1	EPCAM hi	sort	0	"Q2: CD90+,CD44+	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704572	IPIHNSC023.T1	HLADR hi	sort	0	"Q2: CD90+,CD44+	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704573	IPIHNSC023.T1	Q3: CD90+,CD44-	sort	1	"CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
704574	IPIHNSC023.T1	CD4 hi	sort	1	"Q3: CD90+,CD44-	CD4+,CD25+ (Tr)	CD3+ all	CD45+	Live	Single Cells 2	Single Cells	Time"
